"employee_id","pos_attitude_ai","freq_use_ai","pos_attitude_ai_label","freq_use_ai_label"
"952417",3,2,"Disagree","Rarely"
"421251",3,1,"Disagree","Never"
"938428",2,4,"Strongly Disagree","Fairly Often"
"227376",1,1,"Completely Disagree","Never"
"960605",4,4,"Neutral","Fairly Often"
"643101",3,2,"Disagree","Rarely"
"849340",4,3,"Neutral","Occasionally"
"402742",5,4,"Agree","Fairly Often"
"849958",5,5,"Agree","Very Often"
"416857",4,6,"Neutral","All the time"
"401627",4,6,"Neutral","All the time"
"914125",6,3,"Strongly Agree","Occasionally"
"397035",5,6,"Agree","All the time"
"568867",6,4,"Strongly Agree","Fairly Often"
"945416",4,3,"Neutral","Occasionally"
"486789",2,6,"Strongly Disagree","All the time"
"978304",4,4,"Neutral","Fairly Often"
"777121",1,4,"Completely Disagree","Fairly Often"
"492796",6,5,"Strongly Agree","Very Often"
"219767",2,2,"Strongly Disagree","Rarely"
"615191",7,6,"Completely Agree","All the time"
"147020",5,4,"Agree","Fairly Often"
"861165",6,6,"Strongly Agree","All the time"
"680613",5,5,"Agree","Very Often"
"876329",5,5,"Agree","Very Often"
"424975",2,6,"Strongly Disagree","All the time"
"474918",4,4,"Neutral","Fairly Often"
"933471",4,5,"Neutral","Very Often"
"536087",4,2,"Neutral","Rarely"
"259550",4,4,"Neutral","Fairly Often"
"902794",4,4,"Neutral","Fairly Often"
"151725",2,3,"Strongly Disagree","Occasionally"
"705488",6,5,"Strongly Agree","Very Often"
"534423",4,2,"Neutral","Rarely"
"317139",2,2,"Strongly Disagree","Rarely"
"864127",2,1,"Strongly Disagree","Never"
"635255",2,2,"Strongly Disagree","Rarely"
"758352",6,6,"Strongly Agree","All the time"
"893507",5,6,"Agree","All the time"
"798155",3,5,"Disagree","Very Often"
"124789",6,5,"Strongly Agree","Very Often"
"423664",5,4,"Agree","Fairly Often"
"867767",3,3,"Disagree","Occasionally"
"526473",5,2,"Agree","Rarely"
"320866",4,5,"Neutral","Very Often"
"447227",2,4,"Strongly Disagree","Fairly Often"
"986130",3,3,"Disagree","Occasionally"
"463511",4,5,"Neutral","Very Often"
"926024",2,3,"Strongly Disagree","Occasionally"
"252558",1,4,"Completely Disagree","Fairly Often"
"531420",5,2,"Agree","Rarely"
"911367",4,1,"Neutral","Never"
"395760",3,2,"Disagree","Rarely"
"177343",4,1,"Neutral","Never"
"847085",3,1,"Disagree","Never"
"210021",1,5,"Completely Disagree","Very Often"
"729482",5,5,"Agree","Very Often"
"791990",2,1,"Strongly Disagree","Never"
"165048",4,5,"Neutral","Very Often"
"873254",7,4,"Completely Agree","Fairly Often"
"452473",3,3,"Disagree","Occasionally"
"342884",5,2,"Agree","Rarely"
"151456",4,5,"Neutral","Very Often"
"982353",2,1,"Strongly Disagree","Never"
"102990",6,5,"Strongly Agree","Very Often"
"265128",4,1,"Neutral","Never"
"745688",5,3,"Agree","Occasionally"
"714360",7,5,"Completely Agree","Very Often"
"719252",6,6,"Strongly Agree","All the time"
"839785",6,6,"Strongly Agree","All the time"
"148687",4,5,"Neutral","Very Often"
"535893",6,5,"Strongly Agree","Very Often"
"597021",3,3,"Disagree","Occasionally"
"598743",6,5,"Strongly Agree","Very Often"
"916065",4,3,"Neutral","Occasionally"
"255076",5,5,"Agree","Very Often"
"928863",5,5,"Agree","Very Often"
"298855",5,2,"Agree","Rarely"
"501761",7,6,"Completely Agree","All the time"
"753382",5,5,"Agree","Very Often"
"224336",7,6,"Completely Agree","All the time"
"714768",5,5,"Agree","Very Often"
"291667",6,1,"Strongly Agree","Never"
"310595",4,5,"Neutral","Very Often"
"610622",7,6,"Completely Agree","All the time"
"353584",3,3,"Disagree","Occasionally"
"514804",4,4,"Neutral","Fairly Often"
"794337",5,5,"Agree","Very Often"
"130886",4,2,"Neutral","Rarely"
"393491",4,6,"Neutral","All the time"
"934289",5,3,"Agree","Occasionally"
"890475",6,1,"Strongly Agree","Never"
"401753",3,5,"Disagree","Very Often"
"904841",3,4,"Disagree","Fairly Often"
"722171",2,5,"Strongly Disagree","Very Often"
"432523",4,4,"Neutral","Fairly Often"
"896660",4,4,"Neutral","Fairly Often"
"129544",4,2,"Neutral","Rarely"
"284681",1,1,"Completely Disagree","Never"
"568910",6,4,"Strongly Agree","Fairly Often"
"993425",4,3,"Neutral","Occasionally"
"828980",2,1,"Strongly Disagree","Never"
"360007",6,3,"Strongly Agree","Occasionally"
"584305",5,5,"Agree","Very Often"
"102060",5,4,"Agree","Fairly Often"
"168412",6,1,"Strongly Agree","Never"
"413023",6,4,"Strongly Agree","Fairly Often"
"174021",6,4,"Strongly Agree","Fairly Often"
"209267",2,4,"Strongly Disagree","Fairly Often"
"275923",1,1,"Completely Disagree","Never"
"324912",4,3,"Neutral","Occasionally"
"309373",6,5,"Strongly Agree","Very Often"
"630705",3,4,"Disagree","Fairly Often"
"274665",3,5,"Disagree","Very Often"
"169192",4,2,"Neutral","Rarely"
"188481",5,6,"Agree","All the time"
"703357",7,6,"Completely Agree","All the time"
"822276",4,2,"Neutral","Rarely"
"374291",4,5,"Neutral","Very Often"
"610636",4,2,"Neutral","Rarely"
"125017",2,4,"Strongly Disagree","Fairly Often"
"343092",4,4,"Neutral","Fairly Often"
"116579",6,6,"Strongly Agree","All the time"
"632829",4,5,"Neutral","Very Often"
"197496",5,4,"Agree","Fairly Often"
"862000",4,3,"Neutral","Occasionally"
"697915",3,2,"Disagree","Rarely"
"797533",1,4,"Completely Disagree","Fairly Often"
"999266",5,2,"Agree","Rarely"
"149177",5,5,"Agree","Very Often"
"441934",1,2,"Completely Disagree","Rarely"
"909531",2,1,"Strongly Disagree","Never"
"724117",2,2,"Strongly Disagree","Rarely"
"140996",6,4,"Strongly Agree","Fairly Often"
"207462",3,3,"Disagree","Occasionally"
"820912",3,5,"Disagree","Very Often"
"294536",5,5,"Agree","Very Often"
"528685",1,1,"Completely Disagree","Never"
"224464",3,6,"Disagree","All the time"
"283523",5,5,"Agree","Very Often"
"510762",3,5,"Disagree","Very Often"
"288798",1,1,"Completely Disagree","Never"
"473739",4,5,"Neutral","Very Often"
"705229",3,2,"Disagree","Rarely"
"774978",5,5,"Agree","Very Often"
"785579",2,3,"Strongly Disagree","Occasionally"
"620935",5,4,"Agree","Fairly Often"
"992052",3,2,"Disagree","Rarely"
"300997",4,2,"Neutral","Rarely"
"728188",3,2,"Disagree","Rarely"
"939549",3,5,"Disagree","Very Often"
"278565",4,4,"Neutral","Fairly Often"
"910599",3,6,"Disagree","All the time"
"935933",7,5,"Completely Agree","Very Often"
"461670",4,1,"Neutral","Never"
"165246",2,1,"Strongly Disagree","Never"
"108960",5,6,"Agree","All the time"
"785298",4,2,"Neutral","Rarely"
"224691",3,6,"Disagree","All the time"
"331279",2,3,"Strongly Disagree","Occasionally"
"648800",1,4,"Completely Disagree","Fairly Often"
"778761",5,5,"Agree","Very Often"
"954545",6,6,"Strongly Agree","All the time"
"698282",4,4,"Neutral","Fairly Often"
"792915",6,2,"Strongly Agree","Rarely"
"262077",3,2,"Disagree","Rarely"
"845309",5,3,"Agree","Occasionally"
"109978",4,3,"Neutral","Occasionally"
"625309",6,2,"Strongly Agree","Rarely"
"760122",6,6,"Strongly Agree","All the time"
"121859",5,5,"Agree","Very Often"
"810441",2,5,"Strongly Disagree","Very Often"
"186885",2,4,"Strongly Disagree","Fairly Often"
"755583",5,6,"Agree","All the time"
"544773",5,2,"Agree","Rarely"
"386475",4,2,"Neutral","Rarely"
"257269",5,5,"Agree","Very Often"
"642210",5,3,"Agree","Occasionally"
"815244",5,5,"Agree","Very Often"
"446779",7,2,"Completely Agree","Rarely"
"809058",5,4,"Agree","Fairly Often"
"648439",3,3,"Disagree","Occasionally"
"204202",1,3,"Completely Disagree","Occasionally"
"986687",7,5,"Completely Agree","Very Often"
"417019",1,5,"Completely Disagree","Very Often"
"592077",1,1,"Completely Disagree","Never"
"215103",5,2,"Agree","Rarely"
"436865",2,3,"Strongly Disagree","Occasionally"
"457222",2,1,"Strongly Disagree","Never"
"870032",5,3,"Agree","Occasionally"
"937938",3,3,"Disagree","Occasionally"
"851901",1,3,"Completely Disagree","Occasionally"
"818128",1,1,"Completely Disagree","Never"
"269049",3,2,"Disagree","Rarely"
"912988",6,5,"Strongly Agree","Very Often"
"448257",5,4,"Agree","Fairly Often"
"250728",4,5,"Neutral","Very Often"
"118168",2,3,"Strongly Disagree","Occasionally"
"461457",3,2,"Disagree","Rarely"
"367716",4,6,"Neutral","All the time"
"294598",3,2,"Disagree","Rarely"
"973441",1,4,"Completely Disagree","Fairly Often"
"410498",3,1,"Disagree","Never"
"816327",6,3,"Strongly Agree","Occasionally"
"220803",2,1,"Strongly Disagree","Never"
"567740",3,2,"Disagree","Rarely"
"528820",5,2,"Agree","Rarely"
"540431",2,1,"Strongly Disagree","Never"
"475099",5,6,"Agree","All the time"
"649103",3,2,"Disagree","Rarely"
"898424",4,2,"Neutral","Rarely"
"187419",2,3,"Strongly Disagree","Occasionally"
"417118",4,6,"Neutral","All the time"
"390017",6,4,"Strongly Agree","Fairly Often"
"985410",5,4,"Agree","Fairly Often"
"926606",2,5,"Strongly Disagree","Very Often"
"775624",2,3,"Strongly Disagree","Occasionally"
"632804",2,3,"Strongly Disagree","Occasionally"
"881250",3,4,"Disagree","Fairly Often"
"636188",3,3,"Disagree","Occasionally"
"715255",6,6,"Strongly Agree","All the time"
"239030",4,3,"Neutral","Occasionally"
"313664",5,4,"Agree","Fairly Often"
"206291",5,6,"Agree","All the time"
"173812",3,5,"Disagree","Very Often"
"198843",4,2,"Neutral","Rarely"
"989688",2,1,"Strongly Disagree","Never"
"541265",5,3,"Agree","Occasionally"
"344727",4,6,"Neutral","All the time"
"852666",1,2,"Completely Disagree","Rarely"
"391329",4,2,"Neutral","Rarely"
"898445",4,2,"Neutral","Rarely"
"510563",2,4,"Strongly Disagree","Fairly Often"
"625468",4,4,"Neutral","Fairly Often"
"466617",6,1,"Strongly Agree","Never"
"897451",2,1,"Strongly Disagree","Never"
"631144",3,1,"Disagree","Never"
"679589",3,2,"Disagree","Rarely"
"967692",4,3,"Neutral","Occasionally"
"220911",4,5,"Neutral","Very Often"
"792208",4,1,"Neutral","Never"
"186096",4,6,"Neutral","All the time"
"215081",4,2,"Neutral","Rarely"
"821802",5,5,"Agree","Very Often"
"597657",5,6,"Agree","All the time"
"923468",4,2,"Neutral","Rarely"
"775744",5,2,"Agree","Rarely"
"950772",4,2,"Neutral","Rarely"
"460792",4,5,"Neutral","Very Often"
"347508",2,1,"Strongly Disagree","Never"
"389684",7,3,"Completely Agree","Occasionally"
"491063",6,6,"Strongly Agree","All the time"
"129617",4,1,"Neutral","Never"
"981633",3,2,"Disagree","Rarely"
"590748",1,1,"Completely Disagree","Never"
"477576",7,4,"Completely Agree","Fairly Often"
"247281",6,6,"Strongly Agree","All the time"
"993721",4,5,"Neutral","Very Often"
"184628",1,1,"Completely Disagree","Never"
"704402",3,2,"Disagree","Rarely"
"282938",1,2,"Completely Disagree","Rarely"
"290468",2,1,"Strongly Disagree","Never"
"978836",2,3,"Strongly Disagree","Occasionally"
"627886",3,3,"Disagree","Occasionally"
"929219",5,2,"Agree","Rarely"
"625011",7,3,"Completely Agree","Occasionally"
"754020",6,6,"Strongly Agree","All the time"
"917549",1,4,"Completely Disagree","Fairly Often"
"627588",4,5,"Neutral","Very Often"
"260510",5,5,"Agree","Very Often"
"661743",5,6,"Agree","All the time"
"187758",7,5,"Completely Agree","Very Often"
"868541",7,6,"Completely Agree","All the time"
"230512",6,4,"Strongly Agree","Fairly Often"
"315952",2,1,"Strongly Disagree","Never"
"218504",2,5,"Strongly Disagree","Very Often"
"193644",1,1,"Completely Disagree","Never"
"659151",7,5,"Completely Agree","Very Often"
"143053",3,2,"Disagree","Rarely"
"937378",4,3,"Neutral","Occasionally"
"375285",7,2,"Completely Agree","Rarely"
"608195",4,1,"Neutral","Never"
"838096",7,3,"Completely Agree","Occasionally"
"104337",6,4,"Strongly Agree","Fairly Often"
"829868",6,6,"Strongly Agree","All the time"
"704636",5,5,"Agree","Very Often"
"527131",6,2,"Strongly Agree","Rarely"
"429105",1,2,"Completely Disagree","Rarely"
"736876",2,3,"Strongly Disagree","Occasionally"
"542824",4,3,"Neutral","Occasionally"
"167711",3,4,"Disagree","Fairly Often"
"443844",6,5,"Strongly Agree","Very Often"
"602374",5,4,"Agree","Fairly Often"
"170950",4,6,"Neutral","All the time"
"859602",4,4,"Neutral","Fairly Often"
"811975",4,6,"Neutral","All the time"
"227832",5,6,"Agree","All the time"
"566380",1,4,"Completely Disagree","Fairly Often"
"163917",2,1,"Strongly Disagree","Never"
"897561",5,1,"Agree","Never"
"113813",4,2,"Neutral","Rarely"
"736881",3,4,"Disagree","Fairly Often"
"379658",5,2,"Agree","Rarely"
"669415",5,3,"Agree","Occasionally"
"780963",5,4,"Agree","Fairly Often"
"814114",5,5,"Agree","Very Often"
"348499",3,2,"Disagree","Rarely"
"654672",7,3,"Completely Agree","Occasionally"
"387914",3,5,"Disagree","Very Often"
"989250",2,1,"Strongly Disagree","Never"
"970567",3,6,"Disagree","All the time"
"886413",1,4,"Completely Disagree","Fairly Often"
"491554",7,4,"Completely Agree","Fairly Often"
"137173",5,4,"Agree","Fairly Often"
"723269",7,2,"Completely Agree","Rarely"
"858407",2,1,"Strongly Disagree","Never"
"481768",2,2,"Strongly Disagree","Rarely"
"678553",5,1,"Agree","Never"
"217466",6,6,"Strongly Agree","All the time"
"636702",6,5,"Strongly Agree","Very Often"
"994255",3,5,"Disagree","Very Often"
"128402",6,6,"Strongly Agree","All the time"
"441879",6,5,"Strongly Agree","Very Often"
"635762",7,6,"Completely Agree","All the time"
"828546",4,2,"Neutral","Rarely"
"494503",4,2,"Neutral","Rarely"
"786771",2,2,"Strongly Disagree","Rarely"
"815393",3,3,"Disagree","Occasionally"
"985423",6,1,"Strongly Agree","Never"
"628737",2,2,"Strongly Disagree","Rarely"
"307031",4,4,"Neutral","Fairly Often"
"273589",3,1,"Disagree","Never"
"599176",4,3,"Neutral","Occasionally"
"275609",6,6,"Strongly Agree","All the time"
"385585",3,6,"Disagree","All the time"
"139995",5,6,"Agree","All the time"
"209936",3,1,"Disagree","Never"
"190998",2,2,"Strongly Disagree","Rarely"
"396078",4,4,"Neutral","Fairly Often"
"561693",6,6,"Strongly Agree","All the time"
"877835",4,5,"Neutral","Very Often"
"467745",4,2,"Neutral","Rarely"
"979452",5,5,"Agree","Very Often"
"604369",3,1,"Disagree","Never"
"479853",4,3,"Neutral","Occasionally"
"190101",3,3,"Disagree","Occasionally"
"744743",2,2,"Strongly Disagree","Rarely"
"690535",5,6,"Agree","All the time"
"299963",5,5,"Agree","Very Often"
"568053",4,5,"Neutral","Very Often"
"563415",4,1,"Neutral","Never"
"108018",3,3,"Disagree","Occasionally"
"728918",6,6,"Strongly Agree","All the time"
"802583",4,2,"Neutral","Rarely"
"510318",5,4,"Agree","Fairly Often"
"209326",3,4,"Disagree","Fairly Often"
"161353",2,2,"Strongly Disagree","Rarely"
"872460",3,2,"Disagree","Rarely"
"176667",3,1,"Disagree","Never"
"357236",4,4,"Neutral","Fairly Often"
"260915",5,2,"Agree","Rarely"
"375298",6,3,"Strongly Agree","Occasionally"
"149327",3,4,"Disagree","Fairly Often"
"883653",3,2,"Disagree","Rarely"
"718277",4,1,"Neutral","Never"
"309395",3,4,"Disagree","Fairly Often"
"402577",3,4,"Disagree","Fairly Often"
"865787",5,4,"Agree","Fairly Often"
"643667",4,6,"Neutral","All the time"
"309670",5,4,"Agree","Fairly Often"
"732145",7,6,"Completely Agree","All the time"
"798140",4,4,"Neutral","Fairly Often"
"897339",4,5,"Neutral","Very Often"
"381953",4,5,"Neutral","Very Often"
"530389",4,3,"Neutral","Occasionally"
"981553",4,2,"Neutral","Rarely"
"519757",4,1,"Neutral","Never"
"642654",2,1,"Strongly Disagree","Never"
"898104",7,6,"Completely Agree","All the time"
"253194",5,4,"Agree","Fairly Often"
"865615",3,3,"Disagree","Occasionally"
"881663",6,3,"Strongly Agree","Occasionally"
"893402",4,6,"Neutral","All the time"
"786912",4,5,"Neutral","Very Often"
"743528",4,1,"Neutral","Never"
"922775",4,5,"Neutral","Very Often"
"469553",5,6,"Agree","All the time"
"883053",6,3,"Strongly Agree","Occasionally"
"277319",4,2,"Neutral","Rarely"
"496385",2,2,"Strongly Disagree","Rarely"
"443836",3,3,"Disagree","Occasionally"
"730031",6,5,"Strongly Agree","Very Often"
"613958",1,1,"Completely Disagree","Never"
"686107",5,3,"Agree","Occasionally"
"793975",3,5,"Disagree","Very Often"
"529288",3,3,"Disagree","Occasionally"
"234649",5,4,"Agree","Fairly Often"
"185536",5,1,"Agree","Never"
"753496",5,6,"Agree","All the time"
"648170",6,5,"Strongly Agree","Very Often"
"781920",4,4,"Neutral","Fairly Often"
"808237",6,3,"Strongly Agree","Occasionally"
"260201",6,6,"Strongly Agree","All the time"
"920199",3,2,"Disagree","Rarely"
"320714",3,5,"Disagree","Very Often"
"342825",3,3,"Disagree","Occasionally"
"292971",4,3,"Neutral","Occasionally"
"253802",4,6,"Neutral","All the time"
"829137",3,4,"Disagree","Fairly Often"
"866784",2,1,"Strongly Disagree","Never"
"396910",3,5,"Disagree","Very Often"
"485714",3,2,"Disagree","Rarely"
"300792",7,5,"Completely Agree","Very Often"
"216452",4,3,"Neutral","Occasionally"
"102725",6,3,"Strongly Agree","Occasionally"
"966260",6,4,"Strongly Agree","Fairly Often"
"100247",2,5,"Strongly Disagree","Very Often"
"386744",2,2,"Strongly Disagree","Rarely"
"925768",4,2,"Neutral","Rarely"
"904109",7,2,"Completely Agree","Rarely"
"613746",4,6,"Neutral","All the time"
"541333",4,3,"Neutral","Occasionally"
"832918",5,5,"Agree","Very Often"
"394068",2,3,"Strongly Disagree","Occasionally"
"674476",3,2,"Disagree","Rarely"
"224137",3,2,"Disagree","Rarely"
"859727",2,2,"Strongly Disagree","Rarely"
"284459",5,3,"Agree","Occasionally"
"127422",4,5,"Neutral","Very Often"
"570750",6,6,"Strongly Agree","All the time"
"506007",5,4,"Agree","Fairly Often"
"454246",2,5,"Strongly Disagree","Very Often"
"558145",2,3,"Strongly Disagree","Occasionally"
"585961",6,2,"Strongly Agree","Rarely"
"149953",4,2,"Neutral","Rarely"
"777685",1,1,"Completely Disagree","Never"
"660937",2,3,"Strongly Disagree","Occasionally"
"419227",2,4,"Strongly Disagree","Fairly Often"
"348978",6,6,"Strongly Agree","All the time"
"893280",1,4,"Completely Disagree","Fairly Often"
"622901",7,3,"Completely Agree","Occasionally"
"281704",6,6,"Strongly Agree","All the time"
"649308",6,4,"Strongly Agree","Fairly Often"
"199341",2,1,"Strongly Disagree","Never"
"314398",7,5,"Completely Agree","Very Often"
"739931",4,4,"Neutral","Fairly Often"
"536145",3,3,"Disagree","Occasionally"
"874077",2,1,"Strongly Disagree","Never"
"897977",3,6,"Disagree","All the time"
"740950",5,1,"Agree","Never"
"623627",7,6,"Completely Agree","All the time"
"345322",7,6,"Completely Agree","All the time"
"610743",3,1,"Disagree","Never"
"657816",2,1,"Strongly Disagree","Never"
"694304",5,6,"Agree","All the time"
"265102",5,5,"Agree","Very Often"
"740912",4,3,"Neutral","Occasionally"
"911325",4,6,"Neutral","All the time"
"459938",3,5,"Disagree","Very Often"
"329927",4,2,"Neutral","Rarely"
"975416",5,3,"Agree","Occasionally"
"325797",4,4,"Neutral","Fairly Often"
"415786",4,4,"Neutral","Fairly Often"
"856019",4,4,"Neutral","Fairly Often"
"860904",3,3,"Disagree","Occasionally"
"757459",5,5,"Agree","Very Often"
"601381",4,3,"Neutral","Occasionally"
"746053",7,4,"Completely Agree","Fairly Often"
"908152",1,4,"Completely Disagree","Fairly Often"
"327354",4,2,"Neutral","Rarely"
"947887",2,4,"Strongly Disagree","Fairly Often"
"383441",3,4,"Disagree","Fairly Often"
"386633",4,3,"Neutral","Occasionally"
"422390",4,1,"Neutral","Never"
"697575",6,5,"Strongly Agree","Very Often"
"127196",5,3,"Agree","Occasionally"
"179501",3,1,"Disagree","Never"
"210421",6,4,"Strongly Agree","Fairly Often"
"725821",6,4,"Strongly Agree","Fairly Often"
"768089",2,3,"Strongly Disagree","Occasionally"
"688974",7,6,"Completely Agree","All the time"
"363316",5,4,"Agree","Fairly Often"
"590912",4,4,"Neutral","Fairly Often"
"540029",5,6,"Agree","All the time"
"177110",6,6,"Strongly Agree","All the time"
"202956",7,4,"Completely Agree","Fairly Often"
"753653",1,2,"Completely Disagree","Rarely"
"502141",2,4,"Strongly Disagree","Fairly Often"
"983094",6,6,"Strongly Agree","All the time"
"187044",7,5,"Completely Agree","Very Often"
"554899",4,2,"Neutral","Rarely"
"203831",4,2,"Neutral","Rarely"
"347202",2,2,"Strongly Disagree","Rarely"
