"employee_id","tech_anx","beh_intent_ai","freq_use_ai","tech_anx_label","beh_intent_ai_label","freq_use_ai_label"
"768438",5,6,4,"Agree","Strongly Agree","Fairly Often"
"361090",2,7,6,"Strongly Disagree","Completely Agree","All the time"
"944137",3,5,5,"Disagree","Agree","Very Often"
"712684",2,6,6,"Strongly Disagree","Strongly Agree","All the time"
"274638",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"469161",2,5,5,"Strongly Disagree","Agree","Very Often"
"873607",1,5,5,"Completely Disagree","Agree","Very Often"
"209420",3,5,5,"Disagree","Agree","Very Often"
"885903",4,1,1,"Neutral","Completely Disagree","Never"
"989311",3,5,4,"Disagree","Agree","Fairly Often"
"774369",4,7,5,"Neutral","Completely Agree","Very Often"
"147215",1,4,5,"Completely Disagree","Neutral","Very Often"
"236910",2,3,3,"Strongly Disagree","Disagree","Occasionally"
"260844",1,4,5,"Completely Disagree","Neutral","Very Often"
"946208",1,5,4,"Completely Disagree","Agree","Fairly Often"
"638114",3,5,5,"Disagree","Agree","Very Often"
"375753",5,5,4,"Agree","Agree","Fairly Often"
"192552",4,1,2,"Neutral","Completely Disagree","Rarely"
"812441",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"677698",3,2,2,"Disagree","Strongly Disagree","Rarely"
"489729",3,5,4,"Disagree","Agree","Fairly Often"
"108432",4,3,4,"Neutral","Disagree","Fairly Often"
"284000",3,5,5,"Disagree","Agree","Very Often"
"498935",3,7,4,"Disagree","Completely Agree","Fairly Often"
"687163",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"337076",3,5,5,"Disagree","Agree","Very Often"
"234750",1,5,3,"Completely Disagree","Agree","Occasionally"
"351863",2,5,5,"Strongly Disagree","Agree","Very Often"
"827618",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"480043",4,4,2,"Neutral","Neutral","Rarely"
"136667",3,5,3,"Disagree","Agree","Occasionally"
"661951",4,7,5,"Neutral","Completely Agree","Very Often"
"725873",3,2,4,"Disagree","Strongly Disagree","Fairly Often"
"292435",2,7,6,"Strongly Disagree","Completely Agree","All the time"
"512669",3,4,3,"Disagree","Neutral","Occasionally"
"536811",4,4,3,"Neutral","Neutral","Occasionally"
"921186",3,4,4,"Disagree","Neutral","Fairly Often"
"556502",3,4,2,"Disagree","Neutral","Rarely"
"742915",2,5,5,"Strongly Disagree","Agree","Very Often"
"348241",4,2,3,"Neutral","Strongly Disagree","Occasionally"
"393118",4,5,5,"Neutral","Agree","Very Often"
"673731",3,5,5,"Disagree","Agree","Very Often"
"850971",4,5,5,"Neutral","Agree","Very Often"
"804292",3,5,5,"Disagree","Agree","Very Often"
"476904",4,7,5,"Neutral","Completely Agree","Very Often"
"589789",4,4,3,"Neutral","Neutral","Occasionally"
"366526",3,5,4,"Disagree","Agree","Fairly Often"
"895844",3,5,5,"Disagree","Agree","Very Often"
"682446",6,1,1,"Strongly Agree","Completely Disagree","Never"
"173331",4,2,2,"Neutral","Strongly Disagree","Rarely"
"854646",1,7,6,"Completely Disagree","Completely Agree","All the time"
"918085",4,5,5,"Neutral","Agree","Very Often"
"885052",4,5,4,"Neutral","Agree","Fairly Often"
"773167",1,5,5,"Completely Disagree","Agree","Very Often"
"127663",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"274109",3,2,2,"Disagree","Strongly Disagree","Rarely"
"723914",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"546539",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"897994",1,5,5,"Completely Disagree","Agree","Very Often"
"560761",5,3,4,"Agree","Disagree","Fairly Often"
"444129",1,5,4,"Completely Disagree","Agree","Fairly Often"
"104478",6,2,1,"Strongly Agree","Strongly Disagree","Never"
"782674",2,5,5,"Strongly Disagree","Agree","Very Often"
"582692",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"150963",4,5,4,"Neutral","Agree","Fairly Often"
"560132",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"976118",4,1,1,"Neutral","Completely Disagree","Never"
"583835",5,5,6,"Agree","Agree","All the time"
"196215",3,5,4,"Disagree","Agree","Fairly Often"
"132494",3,4,5,"Disagree","Neutral","Very Often"
"193190",6,4,3,"Strongly Agree","Neutral","Occasionally"
"605439",3,7,5,"Disagree","Completely Agree","Very Often"
"405325",5,5,4,"Agree","Agree","Fairly Often"
"438408",3,3,1,"Disagree","Disagree","Never"
"283500",4,4,3,"Neutral","Neutral","Occasionally"
"680098",4,4,4,"Neutral","Neutral","Fairly Often"
"494658",2,5,5,"Strongly Disagree","Agree","Very Often"
"623246",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"992553",1,5,5,"Completely Disagree","Agree","Very Often"
"101330",2,5,5,"Strongly Disagree","Agree","Very Often"
"922964",5,5,1,"Agree","Agree","Never"
"472393",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"277103",3,4,3,"Disagree","Neutral","Occasionally"
"782673",1,5,5,"Completely Disagree","Agree","Very Often"
"497953",3,5,1,"Disagree","Agree","Never"
"120338",3,5,5,"Disagree","Agree","Very Often"
"484754",2,7,6,"Strongly Disagree","Completely Agree","All the time"
"268459",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"358913",3,5,2,"Disagree","Agree","Rarely"
"259569",4,3,1,"Neutral","Disagree","Never"
"290099",3,4,2,"Disagree","Neutral","Rarely"
"595380",4,7,5,"Neutral","Completely Agree","Very Often"
"572041",3,4,5,"Disagree","Neutral","Very Often"
"169865",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"962082",2,4,5,"Strongly Disagree","Neutral","Very Often"
"205183",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"257566",3,2,2,"Disagree","Strongly Disagree","Rarely"
"738976",1,5,4,"Completely Disagree","Agree","Fairly Often"
"955809",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"370831",4,2,2,"Neutral","Strongly Disagree","Rarely"
"822976",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"967387",2,5,5,"Strongly Disagree","Agree","Very Often"
"259395",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"115453",2,6,4,"Strongly Disagree","Strongly Agree","Fairly Often"
"495704",3,3,5,"Disagree","Disagree","Very Often"
"922772",3,7,5,"Disagree","Completely Agree","Very Often"
"395539",3,5,4,"Disagree","Agree","Fairly Often"
"134117",3,5,4,"Disagree","Agree","Fairly Often"
"993252",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"133550",3,5,4,"Disagree","Agree","Fairly Often"
"331380",7,3,3,"Completely Agree","Disagree","Occasionally"
"751889",1,4,4,"Completely Disagree","Neutral","Fairly Often"
"627135",3,5,4,"Disagree","Agree","Fairly Often"
"461491",4,4,4,"Neutral","Neutral","Fairly Often"
"323752",4,5,5,"Neutral","Agree","Very Often"
"599666",3,7,5,"Disagree","Completely Agree","Very Often"
"630194",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"657482",3,7,5,"Disagree","Completely Agree","Very Often"
"811266",3,7,4,"Disagree","Completely Agree","Fairly Often"
"148603",3,5,4,"Disagree","Agree","Fairly Often"
"594941",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"511264",3,4,4,"Disagree","Neutral","Fairly Often"
"820482",3,4,2,"Disagree","Neutral","Rarely"
"297156",3,5,4,"Disagree","Agree","Fairly Often"
"887008",4,4,4,"Neutral","Neutral","Fairly Often"
"349845",2,5,5,"Strongly Disagree","Agree","Very Often"
"538899",4,2,4,"Neutral","Strongly Disagree","Fairly Often"
"276437",4,2,3,"Neutral","Strongly Disagree","Occasionally"
"210816",3,1,2,"Disagree","Completely Disagree","Rarely"
"969095",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"121623",2,5,3,"Strongly Disagree","Agree","Occasionally"
"922704",7,1,2,"Completely Agree","Completely Disagree","Rarely"
"725743",1,6,4,"Completely Disagree","Strongly Agree","Fairly Often"
"935808",4,2,4,"Neutral","Strongly Disagree","Fairly Often"
"354292",3,6,5,"Disagree","Strongly Agree","Very Often"
"723318",3,7,5,"Disagree","Completely Agree","Very Often"
"443475",3,5,2,"Disagree","Agree","Rarely"
"161438",3,5,5,"Disagree","Agree","Very Often"
"270215",2,3,4,"Strongly Disagree","Disagree","Fairly Often"
"186575",1,4,5,"Completely Disagree","Neutral","Very Often"
"576399",3,4,3,"Disagree","Neutral","Occasionally"
"200685",1,5,5,"Completely Disagree","Agree","Very Often"
"116918",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"609123",6,1,2,"Strongly Agree","Completely Disagree","Rarely"
"926077",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"887362",4,2,4,"Neutral","Strongly Disagree","Fairly Often"
"342186",4,2,1,"Neutral","Strongly Disagree","Never"
"115835",4,2,1,"Neutral","Strongly Disagree","Never"
"787607",3,3,3,"Disagree","Disagree","Occasionally"
"136391",3,5,3,"Disagree","Agree","Occasionally"
"388759",5,5,5,"Agree","Agree","Very Often"
"765734",1,5,5,"Completely Disagree","Agree","Very Often"
"197685",3,4,4,"Disagree","Neutral","Fairly Often"
"634774",4,1,1,"Neutral","Completely Disagree","Never"
"819867",3,5,4,"Disagree","Agree","Fairly Often"
"252117",6,1,1,"Strongly Agree","Completely Disagree","Never"
"570966",2,4,3,"Strongly Disagree","Neutral","Occasionally"
"439361",3,7,6,"Disagree","Completely Agree","All the time"
"679669",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"771702",2,2,5,"Strongly Disagree","Strongly Disagree","Very Often"
"342313",3,3,4,"Disagree","Disagree","Fairly Often"
"190465",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"264249",3,5,4,"Disagree","Agree","Fairly Often"
"189207",3,5,5,"Disagree","Agree","Very Often"
"797839",3,4,4,"Disagree","Neutral","Fairly Often"
"638703",6,1,2,"Strongly Agree","Completely Disagree","Rarely"
"260287",3,4,1,"Disagree","Neutral","Never"
"969285",3,5,5,"Disagree","Agree","Very Often"
"972705",4,5,1,"Neutral","Agree","Never"
"561380",2,5,3,"Strongly Disagree","Agree","Occasionally"
"486412",2,5,1,"Strongly Disagree","Agree","Never"
"696630",4,4,2,"Neutral","Neutral","Rarely"
"254173",2,6,3,"Strongly Disagree","Strongly Agree","Occasionally"
"629939",1,5,5,"Completely Disagree","Agree","Very Often"
"849053",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"507344",3,5,5,"Disagree","Agree","Very Often"
"195919",4,4,1,"Neutral","Neutral","Never"
"491927",5,5,5,"Agree","Agree","Very Often"
"819631",6,1,1,"Strongly Agree","Completely Disagree","Never"
"215843",5,5,3,"Agree","Agree","Occasionally"
"804064",3,5,3,"Disagree","Agree","Occasionally"
"297142",3,4,3,"Disagree","Neutral","Occasionally"
"754109",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"309375",2,4,5,"Strongly Disagree","Neutral","Very Often"
"740573",5,2,1,"Agree","Strongly Disagree","Never"
"238499",3,6,5,"Disagree","Strongly Agree","Very Often"
"292007",1,7,6,"Completely Disagree","Completely Agree","All the time"
"554463",3,4,2,"Disagree","Neutral","Rarely"
"884617",2,7,6,"Strongly Disagree","Completely Agree","All the time"
"664518",3,2,4,"Disagree","Strongly Disagree","Fairly Often"
"740267",3,5,4,"Disagree","Agree","Fairly Often"
"509371",3,5,3,"Disagree","Agree","Occasionally"
"240770",3,3,2,"Disagree","Disagree","Rarely"
"546919",3,3,2,"Disagree","Disagree","Rarely"
"475286",4,4,4,"Neutral","Neutral","Fairly Often"
"448409",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"783598",1,5,4,"Completely Disagree","Agree","Fairly Often"
"923583",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"738776",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"239883",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"266500",3,5,5,"Disagree","Agree","Very Often"
"997064",3,5,5,"Disagree","Agree","Very Often"
"476158",3,5,5,"Disagree","Agree","Very Often"
"720243",3,4,5,"Disagree","Neutral","Very Often"
"873699",4,4,3,"Neutral","Neutral","Occasionally"
"388365",5,5,4,"Agree","Agree","Fairly Often"
"382480",2,3,3,"Strongly Disagree","Disagree","Occasionally"
"909724",3,5,4,"Disagree","Agree","Fairly Often"
"154995",7,2,1,"Completely Agree","Strongly Disagree","Never"
"745903",3,5,5,"Disagree","Agree","Very Often"
"781940",3,6,5,"Disagree","Strongly Agree","Very Often"
"676841",3,5,4,"Disagree","Agree","Fairly Often"
"222350",4,1,1,"Neutral","Completely Disagree","Never"
"682637",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"163108",3,6,5,"Disagree","Strongly Agree","Very Often"
"173933",3,4,1,"Disagree","Neutral","Never"
"752138",3,2,4,"Disagree","Strongly Disagree","Fairly Often"
"986853",3,4,4,"Disagree","Neutral","Fairly Often"
"205890",1,4,3,"Completely Disagree","Neutral","Occasionally"
"955763",2,7,6,"Strongly Disagree","Completely Agree","All the time"
"782723",3,5,5,"Disagree","Agree","Very Often"
"468123",2,7,6,"Strongly Disagree","Completely Agree","All the time"
"174944",3,5,5,"Disagree","Agree","Very Often"
"889511",7,1,1,"Completely Agree","Completely Disagree","Never"
"741032",1,6,4,"Completely Disagree","Strongly Agree","Fairly Often"
"499723",1,5,3,"Completely Disagree","Agree","Occasionally"
"237189",4,6,4,"Neutral","Strongly Agree","Fairly Often"
"720632",1,5,4,"Completely Disagree","Agree","Fairly Often"
"550185",1,4,5,"Completely Disagree","Neutral","Very Often"
"779034",3,3,2,"Disagree","Disagree","Rarely"
"250368",3,5,4,"Disagree","Agree","Fairly Often"
"798047",4,5,5,"Neutral","Agree","Very Often"
"955983",4,2,4,"Neutral","Strongly Disagree","Fairly Often"
"797144",2,6,4,"Strongly Disagree","Strongly Agree","Fairly Often"
"165111",4,5,5,"Neutral","Agree","Very Often"
"794078",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"856195",2,2,1,"Strongly Disagree","Strongly Disagree","Never"
"937748",4,1,1,"Neutral","Completely Disagree","Never"
"731554",2,5,5,"Strongly Disagree","Agree","Very Often"
"518444",1,4,5,"Completely Disagree","Neutral","Very Often"
"991962",5,5,4,"Agree","Agree","Fairly Often"
"307753",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"898164",2,5,5,"Strongly Disagree","Agree","Very Often"
"889360",3,3,2,"Disagree","Disagree","Rarely"
"491442",3,4,4,"Disagree","Neutral","Fairly Often"
"342894",1,4,4,"Completely Disagree","Neutral","Fairly Often"
"138401",4,1,2,"Neutral","Completely Disagree","Rarely"
"956970",3,5,4,"Disagree","Agree","Fairly Often"
"488136",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"465796",6,1,1,"Strongly Agree","Completely Disagree","Never"
"715203",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"521869",2,3,3,"Strongly Disagree","Disagree","Occasionally"
"424270",3,4,3,"Disagree","Neutral","Occasionally"
"816732",5,4,2,"Agree","Neutral","Rarely"
"965673",3,7,5,"Disagree","Completely Agree","Very Often"
"501584",3,4,1,"Disagree","Neutral","Never"
"472749",4,5,5,"Neutral","Agree","Very Often"
"270714",3,4,4,"Disagree","Neutral","Fairly Often"
"363533",1,3,1,"Completely Disagree","Disagree","Never"
"932118",3,4,4,"Disagree","Neutral","Fairly Often"
"639397",1,5,3,"Completely Disagree","Agree","Occasionally"
"566387",1,6,3,"Completely Disagree","Strongly Agree","Occasionally"
"757751",1,5,5,"Completely Disagree","Agree","Very Often"
"786276",3,4,4,"Disagree","Neutral","Fairly Often"
"645792",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"635943",4,4,4,"Neutral","Neutral","Fairly Often"
"497421",3,5,5,"Disagree","Agree","Very Often"
"428053",4,4,4,"Neutral","Neutral","Fairly Often"
"820955",3,5,4,"Disagree","Agree","Fairly Often"
"800722",3,5,6,"Disagree","Agree","All the time"
"176449",6,4,3,"Strongly Agree","Neutral","Occasionally"
"814366",2,5,5,"Strongly Disagree","Agree","Very Often"
"531339",1,4,5,"Completely Disagree","Neutral","Very Often"
"294538",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"379092",3,5,3,"Disagree","Agree","Occasionally"
"412376",4,5,4,"Neutral","Agree","Fairly Often"
"458944",4,2,4,"Neutral","Strongly Disagree","Fairly Often"
"614594",1,4,5,"Completely Disagree","Neutral","Very Often"
"762425",3,5,5,"Disagree","Agree","Very Often"
"733058",3,5,4,"Disagree","Agree","Fairly Often"
"322034",1,4,1,"Completely Disagree","Neutral","Never"
"495301",3,5,5,"Disagree","Agree","Very Often"
"563631",5,3,3,"Agree","Disagree","Occasionally"
"604267",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"244407",3,5,5,"Disagree","Agree","Very Often"
"637920",3,5,5,"Disagree","Agree","Very Often"
"589000",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"676594",2,3,4,"Strongly Disagree","Disagree","Fairly Often"
"588747",3,3,1,"Disagree","Disagree","Never"
"425376",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"393731",3,3,5,"Disagree","Disagree","Very Often"
"964322",4,5,4,"Neutral","Agree","Fairly Often"
"209248",6,5,5,"Strongly Agree","Agree","Very Often"
"283059",3,4,2,"Disagree","Neutral","Rarely"
"448346",3,6,3,"Disagree","Strongly Agree","Occasionally"
"940067",7,1,4,"Completely Agree","Completely Disagree","Fairly Often"
"364305",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"370394",4,4,4,"Neutral","Neutral","Fairly Often"
"452526",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"661827",3,5,4,"Disagree","Agree","Fairly Often"
"538142",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"104018",3,6,5,"Disagree","Strongly Agree","Very Often"
"596920",3,3,3,"Disagree","Disagree","Occasionally"
"167658",3,5,4,"Disagree","Agree","Fairly Often"
"504009",4,5,2,"Neutral","Agree","Rarely"
"304602",4,5,5,"Neutral","Agree","Very Often"
"721167",3,5,4,"Disagree","Agree","Fairly Often"
"668817",3,7,6,"Disagree","Completely Agree","All the time"
"992108",3,4,4,"Disagree","Neutral","Fairly Often"
"663986",6,1,4,"Strongly Agree","Completely Disagree","Fairly Often"
"777415",3,5,5,"Disagree","Agree","Very Often"
"233404",4,3,3,"Neutral","Disagree","Occasionally"
"318638",4,6,5,"Neutral","Strongly Agree","Very Often"
"504323",4,4,3,"Neutral","Neutral","Occasionally"
"684506",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"534487",3,5,4,"Disagree","Agree","Fairly Often"
"480311",4,4,4,"Neutral","Neutral","Fairly Often"
"312564",4,5,4,"Neutral","Agree","Fairly Often"
"719339",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"858117",3,5,5,"Disagree","Agree","Very Often"
"178937",3,1,1,"Disagree","Completely Disagree","Never"
"818331",4,5,4,"Neutral","Agree","Fairly Often"
"474384",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"788991",3,5,2,"Disagree","Agree","Rarely"
"111272",1,5,4,"Completely Disagree","Agree","Fairly Often"
"556019",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"716782",3,4,4,"Disagree","Neutral","Fairly Often"
"945673",4,4,4,"Neutral","Neutral","Fairly Often"
"171241",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"266173",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"145793",4,2,5,"Neutral","Strongly Disagree","Very Often"
"406466",3,4,4,"Disagree","Neutral","Fairly Often"
"906194",2,4,2,"Strongly Disagree","Neutral","Rarely"
"169783",2,2,4,"Strongly Disagree","Strongly Disagree","Fairly Often"
"940784",3,7,6,"Disagree","Completely Agree","All the time"
"269647",2,5,3,"Strongly Disagree","Agree","Occasionally"
"213697",3,4,3,"Disagree","Neutral","Occasionally"
"206893",1,5,5,"Completely Disagree","Agree","Very Often"
"388497",3,1,3,"Disagree","Completely Disagree","Occasionally"
"436919",4,5,3,"Neutral","Agree","Occasionally"
"404632",3,4,4,"Disagree","Neutral","Fairly Often"
"995263",4,5,5,"Neutral","Agree","Very Often"
"730375",2,3,2,"Strongly Disagree","Disagree","Rarely"
"455979",4,4,5,"Neutral","Neutral","Very Often"
"765980",4,5,4,"Neutral","Agree","Fairly Often"
